NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR;STATUS_FXI3S;STATUS_DXI3S
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260107;4.0;1;-5.7;1;800;9;0.6;1;525;9;-1.7;1;-2.6;1;6.3;1;;;;;1440;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260108;2.4;1;-1.7;1;1801;9;10.0;1;210;9;2.2;1;4.2;1;11.7;1;;;;;251;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260109;0.4;1;3.6;1;1802;9;9.4;1;1212;9;7.3;1;6.5;1;5.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260110;0.4;1;2.9;1;651;9;6.5;1;1142;9;4.2;1;4.7;1;3.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260111;0.2;1;-0.6;1;810;9;5.6;1;1330;9;2.0;1;2.5;1;6.2;1;;;;;173;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260112;0.0;1;-1.1;1;1846;9;10.4;1;1459;9;4.4;1;4.7;1;11.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260113;0.0;1;2.2;1;524;9;14.4;1;1207;9;8.1;1;8.3;1;12.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260114;3.8;1;7.3;1;2125;9;15.5;1;1357;9;10.5;1;11.4;1;8.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260115;0.0;1;5.5;1;816;9;14.0;1;1347;9;9.3;1;9.8;1;8.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260116;0.0;1;7.2;1;210;9;12.0;1;1617;9;9.8;1;9.6;1;4.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260117;2.6;1;6.2;1;1749;9;8.6;1;1027;9;6.8;1;7.4;1;2.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260118;0.0;1;3.1;1;212;9;6.5;1;1147;9;4.7;1;4.8;1;3.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260119;0.0;1;2.3;1;727;9;4.5;1;1143;9;3.2;1;3.4;1;2.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260120;0.0;1;1.6;1;733;9;2.5;1;1256;9;2.0;1;2.1;1;0.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260121;0.0;1;1.3;1;2214;9;10.5;1;1306;9;5.0;1;5.9;1;9.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260122;0.2;1;3.9;1;1948;9;11.3;1;1251;9;6.5;1;7.6;1;7.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260123;4.8;1;2.3;1;8;9;8.8;1;1123;9;4.8;1;5.6;1;6.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260124;0.0;1;-0.7;1;517;9;5.2;1;1355;9;1.8;1;2.3;1;5.9;1;;;;;416;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260125;0.4;1;2.2;1;527;9;7.9;1;1422;9;4.2;1;5.1;1;5.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260126;0.0;1;1.5;1;50;9;9.0;1;1448;9;4.1;1;5.3;1;7.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260127;19.8;1;0.1;1;2334;9;6.9;1;1212;9;4.9;1;3.5;1;6.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260128;5.0;1;4.8;1;733;9;7.4;1;1058;9;5.7;1;6.1;1;2.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260129;0.8;1;2.2;1;744;9;9.7;1;1257;9;6.0;1;6.0;1;7.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260130;0.2;1;3.9;1;242;9;12.6;1;1352;9;7.0;1;8.3;1;8.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260131;3.4;1;3.8;1;244;9;9.5;1;1109;9;6.1;1;6.7;1;5.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260201;2.4;1;2.3;1;552;9;9.5;1;1130;9;6.1;1;5.9;1;7.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260202;3.2;1;2.5;1;517;9;13.9;1;1323;9;8.4;1;8.2;1;11.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260203;3.0;1;6.2;1;609;9;12.2;1;1230;9;8.8;1;9.2;1;6.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260204;2.4;1;4.8;1;430;9;12.7;1;1406;9;8.6;1;8.8;1;7.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260205;12.4;1;4.3;1;603;9;12.3;1;1241;9;8.3;1;8.3;1;8.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260206;0.2;1;6.8;1;455;9;14.4;1;1304;9;9.2;1;10.6;1;7.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260207;0.0;1;1.4;1;707;9;12.5;1;1335;9;5.7;1;7.0;1;11.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260208;0.0;1;1.6;1;259;9;10.2;1;1452;9;4.7;1;5.9;1;8.6;1;;;;;18;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260209;9.6;1;-0.9;1;142;9;10.7;1;1526;9;5.0;1;4.9;1;11.6;1;;;;;354;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260210;19.6;1;6.5;1;1914;9;13.2;1;1137;9;9.0;1;9.9;1;6.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260211;9.0;1;8.5;1;2013;9;15.0;1;1422;9;11.4;1;11.8;1;6.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260212;5.0;1;8.0;1;540;9;12.0;1;1147;9;9.6;1;10.0;1;4.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260213;3.0;1;4.0;1;601;9;12.2;1;1154;9;7.8;1;8.1;1;8.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260214;1.0;1;2.5;1;1752;9;8.3;1;928;9;5.2;1;5.4;1;5.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260215;5.2;1;0.0;1;644;9;11.9;1;152;9;2.7;1;6.0;1;11.9;1;;;;;31;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260216;6.8;1;2.7;1;1806;9;10.6;1;1359;9;8.5;1;6.7;1;7.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260217;0.8;1;5.7;1;453;9;10.1;1;1212;9;6.8;1;7.9;1;4.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260218;0.6;1;4.6;1;2002;9;11.5;1;1443;9;8.5;1;8.1;1;6.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260219;9.6;1;6.0;1;737;9;11.4;1;1302;9;8.4;1;8.7;1;5.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260220;0.0;1;6.3;1;524;9;10.4;1;1500;9;7.5;1;8.4;1;4.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260221;0.0;1;6.3;1;2118;9;13.1;1;1243;9;9.7;1;9.7;1;6.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260222;0.0;1;6.6;1;717;9;14.3;1;1411;9;10.3;1;10.5;1;7.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260223;0.0;1;7.5;1;335;9;15.2;1;1345;9;10.8;1;11.4;1;7.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260224;0.0;1;8.7;1;552;9;16.4;1;1446;9;11.2;1;12.6;1;7.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260225;0.2;1;5.1;1;617;9;18.4;1;1451;9;10.7;1;11.8;1;13.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260226;0.2;1;3.1;1;616;9;18.0;1;1526;9;10.3;1;10.6;1;14.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260227;0.2;1;6.3;1;104;9;17.8;1;1358;9;10.6;1;12.1;1;11.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260228;0.2;1;5.4;1;217;9;10.1;1;1154;9;7.9;1;7.8;1;4.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260301;0.2;1;2.3;1;637;9;14.1;1;1521;9;7.7;1;8.2;1;11.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260302;0.0;1;2.1;1;321;9;16.4;1;1323;9;9.2;1;9.3;1;14.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260303;0.2;1;4.6;1;523;9;16.8;1;1500;9;9.6;1;10.7;1;12.2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260304;0.0;1;3.3;1;510;9;17.2;1;1442;9;9.8;1;10.3;1;13.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260305;0.0;1;5.9;1;112;9;17.6;1;1425;9;11.5;1;11.8;1;11.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260306;0.2;1;6.9;1;648;9;18.1;1;1339;9;12.1;1;12.5;1;11.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260307;0.0;1;5.8;1;617;9;18.7;1;1529;9;12.0;1;12.3;1;12.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260308;0.0;1;5.5;1;646;9;18.6;1;1412;9;11.6;1;12.1;1;13.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260309;6.8;1;5.9;1;633;9;17.8;1;1430;9;11.7;1;11.9;1;11.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260310;3.0;1;8.9;1;622;9;14.0;1;1429;9;9.9;1;11.5;1;5.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260311;9.8;1;6.0;1;201;9;14.6;1;1121;9;9.7;1;10.3;1;8.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260312;0.2;1;4.4;1;616;9;13.9;1;1403;9;8.6;1;9.2;1;9.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260313;7.8;1;0.8;1;602;9;17.3;1;1423;9;9.8;1;9.1;1;16.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260314;9.4;1;2.4;1;1049;9;8.0;1;1457;9;5.2;1;5.2;1;5.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260315;0.0;1;1.3;1;1820;9;10.7;1;1502;9;5.5;1;6.0;1;9.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260316;0.2;1;-0.9;1;423;9;11.3;1;1352;9;5.7;1;5.2;1;12.2;1;;;;;167;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260317;0.2;1;2.2;1;349;9;15.4;1;1508;9;8.8;1;8.8;1;13.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260318;0.0;1;2.6;1;557;9;14.4;1;1409;9;8.6;1;8.5;1;11.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260319;0.0;1;1.6;1;601;9;16.2;1;1512;9;9.2;1;8.9;1;14.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260320;0.2;1;1.8;1;549;9;15.6;1;1427;9;8.9;1;8.7;1;13.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260321;0.0;1;2.0;1;524;9;16.2;1;1529;9;9.9;1;9.1;1;14.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260322;0.4;1;6.9;1;514;9;11.4;1;1212;9;7.9;1;9.2;1;4.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260323;0.2;1;0.1;1;550;9;14.8;1;1402;9;7.6;1;7.5;1;14.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260324;0.0;1;2.5;1;542;9;16.8;1;1526;9;9.7;1;9.7;1;14.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260325;1.2;1;3.7;1;450;9;15.9;1;943;9;7.3;1;9.8;1;12.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260326;1.4;1;1.1;1;712;9;8.5;1;1305;9;4.4;1;4.8;1;7.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260327;0.0;1;1.5;1;618;9;8.8;1;1311;9;4.5;1;5.2;1;7.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260328;1.6;1;-0.6;1;505;9;7.3;1;1145;9;4.6;1;3.4;1;7.9;1;;;;;135;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260329;0.2;1;3.0;1;512;9;10.4;1;1257;9;6.3;1;6.7;1;7.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260330;0.0;1;3.2;1;2154;9;13.8;1;1429;9;8.6;1;8.5;1;10.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69114001;LIERGUES_SAPC;45.976500;4.650333;290;20260331;0.0;1;5.0;1;51;9;11.1;1;1304;9;6.8;1;8.1;1;6.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260101;0.0;1;-5.9;1;705;9;2.6;1;1448;9;-2.6;1;-1.7;1;8.5;1;;;;;1163;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260102;0.0;1;-5.5;1;548;9;4.5;1;1440;9;-1.3;1;-0.5;1;10.0;1;;;;;901;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260103;0.0;1;-0.9;1;2307;9;3.1;1;1315;9;0.6;1;1.1;1;4.0;1;;;;;453;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260104;0.0;1;-3.3;1;2152;9;1.8;1;1318;9;-0.4;1;-0.8;1;5.1;1;;;;;1069;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260105;0.0;1;-1.8;1;1745;9;0.5;1;1347;9;-1.5;1;-0.7;1;2.3;1;;;;;1262;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260106;0.0;1;-6.4;1;519;9;-0.3;1;2304;9;-2.4;1;-3.4;1;6.1;1;;;;;1440;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260107;4.0;1;-2.7;1;847;9;1.3;1;1522;9;-0.4;1;-0.7;1;4.0;1;;;;;843;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260108;8.4;1;-0.2;1;1801;9;8.9;1;600;9;3.5;1;4.4;1;9.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260109;0.2;1;5.3;1;1810;9;10.2;1;1256;9;7.5;1;7.8;1;4.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260110;1.0;1;3.5;1;821;9;7.1;1;1243;9;4.6;1;5.3;1;3.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260111;0.0;1;1.9;1;2340;9;5.1;1;1351;9;3.2;1;3.5;1;3.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260112;0.0;1;0.6;1;1929;9;11.5;1;1358;9;7.6;1;6.1;1;10.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260113;0.0;1;8.5;1;254;9;14.3;1;1202;9;12.2;1;11.4;1;5.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260114;0.4;1;10.9;1;733;9;14.9;1;1246;9;12.4;1;12.9;1;4.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260115;0.0;1;9.9;1;232;9;14.3;1;1303;9;12.4;1;12.1;1;4.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260116;0.0;1;9.4;1;738;9;14.3;1;1506;9;11.7;1;11.9;1;4.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260117;1.0;1;7.4;1;721;9;10.1;1;1131;9;8.0;1;8.8;1;2.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260118;0.0;1;4.0;1;728;9;7.0;1;1434;9;5.6;1;5.5;1;3.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260119;0.0;1;4.4;1;746;9;6.1;1;1644;9;5.4;1;5.3;1;1.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260120;0.0;1;3.2;1;841;9;4.8;1;1348;9;4.0;1;4.0;1;1.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260121;0.2;1;1.3;1;614;9;10.9;1;1252;9;6.3;1;6.1;1;9.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260122;1.2;1;6.4;1;1955;9;10.7;1;1339;9;8.3;1;8.6;1;4.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260123;11.7;1;3.7;1;356;9;10.5;1;1210;9;6.4;1;7.1;1;6.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260124;0.4;1;0.4;1;135;9;4.9;1;1422;9;3.0;1;2.7;1;4.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260125;1.2;1;3.1;1;727;9;8.1;1;1232;9;5.3;1;5.6;1;5.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260126;0.0;1;2.4;1;2316;9;9.1;1;1418;9;4.9;1;5.8;1;6.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260127;31.0;1;0.7;1;323;9;9.7;1;1003;9;6.3;1;5.2;1;9.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260128;7.0;1;5.6;1;513;9;8.2;1;1234;9;6.3;1;6.9;1;2.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260129;1.2;1;3.4;1;735;9;9.4;1;1304;9;6.0;1;6.4;1;6.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260130;0.2;1;4.3;1;2256;9;11.7;1;1437;9;7.4;1;8.0;1;7.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260131;0.4;1;3.4;1;114;9;10.3;1;1256;9;6.7;1;6.9;1;6.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69123002;LYON TETE D'OR;45.772833;4.855167;170;20260201;2.4;1;2.8;1;656;9;10.6;1;1230;9;6.9;1;6.7;1;7.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
